Initial WQ Data
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
8.500  29.000   0.000   0.013   0.013   0.000   0.000   0.000   0.500   0.500   0.100   0.100   0.002   0.430   0.000   0.000   0.000   0.000   0.000   0.080   0.000   0.000   0.000   0.000   0.000   0.000   8.000   0.000   0.000   0.000   0.000   0.000
